date,station_code,item_code,category,item_name,quantity,unit,minimum_required,daily_usage,days_remaining,resupply_event,resupply_quantity,inventory_status,data_source
2026-01-19,BHARATI,WTR-B01,WATER,Water Treatment Supplies,121.95,units,120,0.35,348.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-20,BHARATI,FOOD-B01,FOOD,Food Supplies,2193.0,kg,1400,3.0,731.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-20,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.15,units,300,0.15,3381.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-20,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,123.25,units,150,0.25,493.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-20,BHARATI,WTR-B01,WATER,Water Treatment Supplies,121.6,units,120,0.35,347.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-21,BHARATI,FOOD-B01,FOOD,Food Supplies,2190.0,kg,1400,3.0,730.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-21,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.0,units,300,0.15,3380.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-21,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,123.0,units,150,0.25,492.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-21,BHARATI,WTR-B01,WATER,Water Treatment Supplies,121.25,units,120,0.35,346.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-22,BHARATI,FOOD-B01,FOOD,Food Supplies,2187.0,kg,1400,3.0,729.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-22,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.85,units,300,0.15,3379.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-22,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,122.75,units,150,0.25,491.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-22,BHARATI,WTR-B01,WATER,Water Treatment Supplies,120.9,units,120,0.35,345.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-23,BHARATI,FOOD-B01,FOOD,Food Supplies,2184.0,kg,1400,3.0,728.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-23,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.7,units,300,0.15,3378.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-23,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,122.5,units,150,0.25,490.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-23,BHARATI,WTR-B01,WATER,Water Treatment Supplies,120.55,units,120,0.35,344.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-24,BHARATI,FOOD-B01,FOOD,Food Supplies,2181.0,kg,1400,3.0,727.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-24,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.55,units,300,0.15,3377.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-24,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,122.25,units,150,0.25,489.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-24,BHARATI,WTR-B01,WATER,Water Treatment Supplies,120.2,units,120,0.35,343.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-25,BHARATI,FOOD-B01,FOOD,Food Supplies,2178.0,kg,1400,3.0,726.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-25,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.4,units,300,0.15,3376.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-25,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,122.0,units,150,0.25,488.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-25,BHARATI,WTR-B01,WATER,Water Treatment Supplies,119.85,units,120,0.35,342.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-26,BHARATI,FOOD-B01,FOOD,Food Supplies,2175.0,kg,1400,3.0,725.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-26,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.25,units,300,0.15,3375.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-26,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,121.75,units,150,0.25,487.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-26,BHARATI,WTR-B01,WATER,Water Treatment Supplies,119.5,units,120,0.35,341.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-27,BHARATI,FOOD-B01,FOOD,Food Supplies,2172.0,kg,1400,3.0,724.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-27,BHARATI,MED-B01,MEDICAL,Medical Supplies,506.1,units,300,0.15,3374.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-27,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,121.5,units,150,0.25,486.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-27,BHARATI,WTR-B01,WATER,Water Treatment Supplies,119.15,units,120,0.35,340.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-28,BHARATI,FOOD-B01,FOOD,Food Supplies,2169.0,kg,1400,3.0,723.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-28,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.95,units,300,0.15,3373.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-28,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,121.25,units,150,0.25,485.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-28,BHARATI,WTR-B01,WATER,Water Treatment Supplies,118.8,units,120,0.35,339.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-29,BHARATI,FOOD-B01,FOOD,Food Supplies,2166.0,kg,1400,3.0,722.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-29,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.8,units,300,0.15,3372.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-29,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,121.0,units,150,0.25,484.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-29,BHARATI,WTR-B01,WATER,Water Treatment Supplies,118.45,units,120,0.35,338.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-30,BHARATI,FOOD-B01,FOOD,Food Supplies,2163.0,kg,1400,3.0,721.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-30,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.65,units,300,0.15,3371.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-30,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,120.75,units,150,0.25,483.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-30,BHARATI,WTR-B01,WATER,Water Treatment Supplies,118.1,units,120,0.35,337.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-01-31,BHARATI,FOOD-B01,FOOD,Food Supplies,2160.0,kg,1400,3.0,720.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-31,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.5,units,300,0.15,3370.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-31,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,120.5,units,150,0.25,482.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-31,BHARATI,WTR-B01,WATER,Water Treatment Supplies,117.75,units,120,0.35,336.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-01,BHARATI,FOOD-B01,FOOD,Food Supplies,2157.0,kg,1400,3.0,719.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-01,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.35,units,300,0.15,3369.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-01,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,120.25,units,150,0.25,481.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-01,BHARATI,WTR-B01,WATER,Water Treatment Supplies,117.4,units,120,0.35,335.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-02,BHARATI,FOOD-B01,FOOD,Food Supplies,2154.0,kg,1400,3.0,718.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-02,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.2,units,300,0.15,3368.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-02,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,120.0,units,150,0.25,480.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-02,BHARATI,WTR-B01,WATER,Water Treatment Supplies,117.05,units,120,0.35,334.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-03,BHARATI,FOOD-B01,FOOD,Food Supplies,2151.0,kg,1400,3.0,717.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-03,BHARATI,MED-B01,MEDICAL,Medical Supplies,505.05,units,300,0.15,3367.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-03,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,119.75,units,150,0.25,479.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-03,BHARATI,WTR-B01,WATER,Water Treatment Supplies,116.7,units,120,0.35,333.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-04,BHARATI,FOOD-B01,FOOD,Food Supplies,2148.0,kg,1400,3.0,716.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-04,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.9,units,300,0.15,3366.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-04,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,119.5,units,150,0.25,478.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-04,BHARATI,WTR-B01,WATER,Water Treatment Supplies,116.35,units,120,0.35,332.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-05,BHARATI,FOOD-B01,FOOD,Food Supplies,2145.0,kg,1400,3.0,715.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-05,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.75,units,300,0.15,3365.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-05,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,119.25,units,150,0.25,477.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-05,BHARATI,WTR-B01,WATER,Water Treatment Supplies,116.0,units,120,0.35,331.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-06,BHARATI,FOOD-B01,FOOD,Food Supplies,2142.0,kg,1400,3.0,714.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-06,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.6,units,300,0.15,3364.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-06,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,119.0,units,150,0.25,476.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-06,BHARATI,WTR-B01,WATER,Water Treatment Supplies,115.65,units,120,0.35,330.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-07,BHARATI,FOOD-B01,FOOD,Food Supplies,2139.0,kg,1400,3.0,713.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-07,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.45,units,300,0.15,3363.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-07,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,118.75,units,150,0.25,475.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-07,BHARATI,WTR-B01,WATER,Water Treatment Supplies,115.3,units,120,0.35,329.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-08,BHARATI,FOOD-B01,FOOD,Food Supplies,2136.0,kg,1400,3.0,712.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-08,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.3,units,300,0.15,3362.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-08,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,118.5,units,150,0.25,474.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-08,BHARATI,WTR-B01,WATER,Water Treatment Supplies,114.95,units,120,0.35,328.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-09,BHARATI,FOOD-B01,FOOD,Food Supplies,2133.0,kg,1400,3.0,711.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-09,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.15,units,300,0.15,3361.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-09,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,118.25,units,150,0.25,473.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-09,BHARATI,WTR-B01,WATER,Water Treatment Supplies,114.6,units,120,0.35,327.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-10,BHARATI,FOOD-B01,FOOD,Food Supplies,2130.0,kg,1400,3.0,710.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-10,BHARATI,MED-B01,MEDICAL,Medical Supplies,504.0,units,300,0.15,3360.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-10,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,118.0,units,150,0.25,472.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-10,BHARATI,WTR-B01,WATER,Water Treatment Supplies,114.25,units,120,0.35,326.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-11,BHARATI,FOOD-B01,FOOD,Food Supplies,2127.0,kg,1400,3.0,709.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-11,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.85,units,300,0.15,3359.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-11,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,117.75,units,150,0.25,471.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-11,BHARATI,WTR-B01,WATER,Water Treatment Supplies,113.9,units,120,0.35,325.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-12,BHARATI,FOOD-B01,FOOD,Food Supplies,2124.0,kg,1400,3.0,708.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-12,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.7,units,300,0.15,3358.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-12,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,117.5,units,150,0.25,470.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-12,BHARATI,WTR-B01,WATER,Water Treatment Supplies,113.55,units,120,0.35,324.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-13,BHARATI,FOOD-B01,FOOD,Food Supplies,2121.0,kg,1400,3.0,707.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-13,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.55,units,300,0.15,3357.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-13,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,117.25,units,150,0.25,469.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-13,BHARATI,WTR-B01,WATER,Water Treatment Supplies,113.2,units,120,0.35,323.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-14,BHARATI,FOOD-B01,FOOD,Food Supplies,2118.0,kg,1400,3.0,706.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-14,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.4,units,300,0.15,3356.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-14,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,117.0,units,150,0.25,468.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-14,BHARATI,WTR-B01,WATER,Water Treatment Supplies,112.85,units,120,0.35,322.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-15,BHARATI,FOOD-B01,FOOD,Food Supplies,2115.0,kg,1400,3.0,705.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-15,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.25,units,300,0.15,3355.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-15,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,116.75,units,150,0.25,467.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-15,BHARATI,WTR-B01,WATER,Water Treatment Supplies,112.5,units,120,0.35,321.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-16,BHARATI,FOOD-B01,FOOD,Food Supplies,2112.0,kg,1400,3.0,704.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-16,BHARATI,MED-B01,MEDICAL,Medical Supplies,503.1,units,300,0.15,3354.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-16,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,116.5,units,150,0.25,466.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-16,BHARATI,WTR-B01,WATER,Water Treatment Supplies,112.15,units,120,0.35,320.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-17,BHARATI,FOOD-B01,FOOD,Food Supplies,2109.0,kg,1400,3.0,703.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-17,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.95,units,300,0.15,3353.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-17,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,116.25,units,150,0.25,465.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-17,BHARATI,WTR-B01,WATER,Water Treatment Supplies,111.8,units,120,0.35,319.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-18,BHARATI,FOOD-B01,FOOD,Food Supplies,2106.0,kg,1400,3.0,702.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-18,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.8,units,300,0.15,3352.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-18,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,116.0,units,150,0.25,464.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-18,BHARATI,WTR-B01,WATER,Water Treatment Supplies,111.45,units,120,0.35,318.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-19,BHARATI,FOOD-B01,FOOD,Food Supplies,2103.0,kg,1400,3.0,701.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-19,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.65,units,300,0.15,3351.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-19,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,115.75,units,150,0.25,463.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-19,BHARATI,WTR-B01,WATER,Water Treatment Supplies,111.1,units,120,0.35,317.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-20,BHARATI,FOOD-B01,FOOD,Food Supplies,2100.0,kg,1400,3.0,700.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-20,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.5,units,300,0.15,3350.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-20,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,115.5,units,150,0.25,462.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-20,BHARATI,WTR-B01,WATER,Water Treatment Supplies,110.75,units,120,0.35,316.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-21,BHARATI,FOOD-B01,FOOD,Food Supplies,2097.0,kg,1400,3.0,699.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-21,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.35,units,300,0.15,3349.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-21,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,115.25,units,150,0.25,461.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-21,BHARATI,WTR-B01,WATER,Water Treatment Supplies,110.4,units,120,0.35,315.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-22,BHARATI,FOOD-B01,FOOD,Food Supplies,2094.0,kg,1400,3.0,698.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-22,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.2,units,300,0.15,3348.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-22,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,115.0,units,150,0.25,460.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-22,BHARATI,WTR-B01,WATER,Water Treatment Supplies,110.05,units,120,0.35,314.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-23,BHARATI,FOOD-B01,FOOD,Food Supplies,2091.0,kg,1400,3.0,697.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-23,BHARATI,MED-B01,MEDICAL,Medical Supplies,502.05,units,300,0.15,3347.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-23,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,114.75,units,150,0.25,459.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-23,BHARATI,WTR-B01,WATER,Water Treatment Supplies,109.7,units,120,0.35,313.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-24,BHARATI,FOOD-B01,FOOD,Food Supplies,2088.0,kg,1400,3.0,696.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-24,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.9,units,300,0.15,3346.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-24,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,114.5,units,150,0.25,458.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-24,BHARATI,WTR-B01,WATER,Water Treatment Supplies,109.35,units,120,0.35,312.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-25,BHARATI,FOOD-B01,FOOD,Food Supplies,2085.0,kg,1400,3.0,695.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-25,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.75,units,300,0.15,3345.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-25,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,114.25,units,150,0.25,457.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-25,BHARATI,WTR-B01,WATER,Water Treatment Supplies,109.0,units,120,0.35,311.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-26,BHARATI,FOOD-B01,FOOD,Food Supplies,2082.0,kg,1400,3.0,694.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-26,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.6,units,300,0.15,3344.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-26,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,114.0,units,150,0.25,456.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-26,BHARATI,WTR-B01,WATER,Water Treatment Supplies,108.65,units,120,0.35,310.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-27,BHARATI,FOOD-B01,FOOD,Food Supplies,2079.0,kg,1400,3.0,693.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-27,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.45,units,300,0.15,3343.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-27,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,113.75,units,150,0.25,455.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-27,BHARATI,WTR-B01,WATER,Water Treatment Supplies,108.3,units,120,0.35,309.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-02-28,BHARATI,FOOD-B01,FOOD,Food Supplies,2076.0,kg,1400,3.0,692.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-28,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.3,units,300,0.15,3342.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-02-28,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,113.5,units,150,0.25,454.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-02-28,BHARATI,WTR-B01,WATER,Water Treatment Supplies,107.95,units,120,0.35,308.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-03-01,BHARATI,FOOD-B01,FOOD,Food Supplies,2073.0,kg,1400,3.0,691.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-03-01,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.15,units,300,0.15,3341.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-03-01,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,113.25,units,150,0.25,453.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-03-01,BHARATI,WTR-B01,WATER,Water Treatment Supplies,107.6,units,120,0.35,307.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-03-02,BHARATI,FOOD-B01,FOOD,Food Supplies,2070.0,kg,1400,3.0,690.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-03-02,BHARATI,MED-B01,MEDICAL,Medical Supplies,501.0,units,300,0.15,3340.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-03-02,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,113.0,units,150,0.25,452.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-03-02,BHARATI,WTR-B01,WATER,Water Treatment Supplies,107.25,units,120,0.35,306.42857142857144,True,33.25,LOW,SIMULATED_OPERATIONAL
2026-03-03,BHARATI,FOOD-B01,FOOD,Food Supplies,2067.0,kg,1400,3.0,689.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-03-03,BHARATI,MED-B01,MEDICAL,Medical Supplies,500.85,units,300,0.15,3339.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
